client_id,type_commerce,categorie_produit,produit,zone,saison,mois,jour,heure,quantite,prix_unitaire,cout_unitaire,marge_totale,date_vente
PIZZERIA,PIZZERIA,Boissons,Coca,Zone rurale,printemps,3,20,9,2,14.9,10.75,8.3,2023-03-20
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,automne,10,25,12,4,19.8,14.12,22.72,2023-10-25
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,été,8,9,14,5,24.52,16.53,39.95,2023-08-09
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone résidentielle,automne,10,18,14,1,9.58,4.99,4.59,2023-10-18
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,printemps,4,8,10,5,21.39,11.85,47.7,2023-04-08
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone touristique bord de mer,printemps,3,17,12,7,6.59,3.72,20.09,2023-03-17
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,hiver,12,23,13,0,7.76,3.57,0.0,2023-12-23
EPICERIE,EPICERIE,Snacks,Chips,Zone montagne,automne,9,10,17,2,23.83,15.42,16.82,2023-09-10
EPICERIE,EPICERIE,Snacks,Curly,Zone résidentielle,automne,11,24,11,0,18.52,14.13,0.0,2023-11-24
EPICERIE,EPICERIE,Boissons,Perrier,Zone montagne,automne,10,20,18,4,10.44,5.1,21.36,2023-10-20
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,printemps,5,25,15,5,24.39,11.58,64.05,2023-05-25
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,automne,9,30,11,2,6.79,3.42,6.74,2023-09-30
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone urbaine,hiver,2,10,19,4,21.11,15.61,22.0,2023-02-10
EPICERIE,EPICERIE,Biscuits,Prince,Zone urbaine,été,7,11,19,3,7.78,5.8,5.94,2023-07-11
EPICERIE,EPICERIE,Biscuits,Prince,Zone rurale,été,6,19,20,2,12.16,7.72,8.88,2023-06-19
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,été,7,4,11,3,11.76,7.36,13.2,2023-07-04
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone montagne,automne,9,15,14,3,24.11,10.26,41.55,2023-09-15
PIZZERIA,PIZZERIA,Boissons,Coca,Zone urbaine,printemps,4,1,13,5,8.21,3.36,24.25,2023-04-01
EPICERIE,EPICERIE,Boissons,Perrier,Zone touristique bord de mer,automne,11,13,22,4,23.59,14.23,37.44,2023-11-13
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone montagne,printemps,3,15,13,2,19.98,10.96,18.04,2023-03-15
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,printemps,4,4,9,7,21.56,10.69,76.09,2023-04-04
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,été,7,8,20,3,18.36,14.59,11.31,2023-07-08
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone urbaine,printemps,5,27,8,3,24.95,19.5,16.35,2023-05-27
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,printemps,3,22,14,0,20.69,10.77,0.0,2023-03-22
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,été,8,20,17,6,11.2,7.43,22.62,2023-08-20
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone urbaine,hiver,1,16,16,3,16.67,11.54,15.39,2023-01-16
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,printemps,3,14,22,0,4.33,2.37,0.0,2023-03-14
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,printemps,5,24,13,6,5.18,2.82,14.16,2023-05-24
EPICERIE,EPICERIE,Bonbons,Haribo,Zone rurale,automne,9,16,20,3,12.33,6.25,18.24,2023-09-16
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,automne,9,12,11,6,16.61,7.73,53.28,2023-09-12
EPICERIE,EPICERIE,Boissons,Perrier,Zone montagne,été,7,30,20,1,9.52,6.63,2.89,2023-07-30
PIZZERIA,PIZZERIA,Pizza,Pepperoni,Zone rurale,été,8,20,10,5,15.07,8.44,33.15,2023-08-20
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,été,8,28,8,4,4.12,3.15,3.88,2023-08-28
EPICERIE,EPICERIE,Boissons,Perrier,Zone touristique bord de mer,printemps,3,20,21,4,11.82,7.27,18.2,2023-03-20
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,hiver,12,4,8,4,2.35,1.81,2.16,2023-12-04
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,hiver,2,3,12,1,5.88,3.44,2.44,2023-02-03
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone urbaine,automne,11,6,12,1,6.83,4.3,2.53,2023-11-06
PIZZERIA,PIZZERIA,Pizza,Végétarienne,Zone montagne,automne,11,18,19,9,3.54,2.82,6.48,2023-11-18
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,été,7,13,17,6,9.63,6.58,18.3,2023-07-13
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,automne,11,4,18,4,5.88,4.06,7.28,2023-11-04
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone résidentielle,été,7,11,17,2,9.78,7.41,4.74,2023-07-11
EPICERIE,EPICERIE,Chocolat,Kinder,Zone résidentielle,printemps,3,28,10,3,16.54,11.72,14.46,2023-03-28
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone résidentielle,automne,9,25,17,4,15.79,6.32,37.88,2023-09-25
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone résidentielle,été,7,1,11,4,4.54,2.58,7.84,2023-07-01
PIZZERIA,PIZZERIA,Desserts,Glace,Zone urbaine,été,8,29,14,2,3.65,1.53,4.24,2023-08-29
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone résidentielle,été,7,19,17,1,13.2,10.35,2.85,2023-07-19
EPICERIE,EPICERIE,Chocolat,Kinder,Zone rurale,hiver,1,20,9,4,1.83,0.82,4.04,2023-01-20
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone montagne,printemps,4,24,22,1,24.12,16.19,7.93,2023-04-24
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone urbaine,automne,9,10,18,4,20.15,13.14,28.04,2023-09-10
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone rurale,automne,9,2,11,5,9.12,6.4,13.6,2023-09-02
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone résidentielle,hiver,12,20,10,5,4.83,2.24,12.95,2023-12-20
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,automne,11,8,12,4,7.46,3.44,16.08,2023-11-08
EPICERIE,EPICERIE,Snacks,Chips,Zone résidentielle,printemps,4,2,19,2,24.02,13.5,21.04,2023-04-02
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone touristique bord de mer,printemps,4,19,13,3,16.92,12.86,12.18,2023-04-19
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,printemps,5,6,9,4,21.59,9.63,47.84,2023-05-06
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,printemps,5,22,9,4,20.95,8.43,50.08,2023-05-22
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,été,6,6,20,3,4.37,2.73,4.92,2023-06-06
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,été,7,17,10,5,10.93,4.62,31.55,2023-07-17
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,automne,10,20,21,3,18.42,12.21,18.63,2023-10-20
BOUCHERIE,BOUCHERIE,Viande rouge,Steak haché,Zone touristique bord de mer,automne,9,1,8,2,10.0,5.01,9.98,2023-09-01
PIZZERIA,PIZZERIA,Pizza,Reine,Zone touristique bord de mer,hiver,2,14,14,1,24.47,12.41,12.06,2023-02-14
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone touristique bord de mer,été,6,18,14,6,7.88,4.95,17.58,2023-06-18
EPICERIE,EPICERIE,Boissons,Perrier,Zone rurale,automne,10,31,11,2,15.39,8.93,12.92,2023-10-31
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,automne,9,2,20,4,1.51,0.69,3.28,2023-09-02
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone résidentielle,hiver,12,8,8,5,3.17,2.37,4.0,2023-12-08
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone urbaine,printemps,3,18,12,0,3.22,1.55,0.0,2023-03-18
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,été,7,26,15,2,14.0,9.22,9.56,2023-07-26
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone montagne,été,8,31,11,2,3.24,1.85,2.78,2023-08-31
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone montagne,printemps,4,5,10,2,11.79,6.55,10.48,2023-04-05
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,automne,9,29,16,1,16.11,10.62,5.49,2023-09-29
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone résidentielle,automne,11,20,18,2,14.93,11.44,6.98,2023-11-20
EPICERIE,EPICERIE,Bonbons,Haribo,Zone urbaine,automne,11,5,9,2,16.3,9.01,14.58,2023-11-05
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone montagne,hiver,12,11,19,7,19.96,13.07,48.23,2023-12-11
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,hiver,1,24,10,2,4.34,1.86,4.96,2023-01-24
PIZZERIA,PIZZERIA,Boissons,Eau,Zone rurale,printemps,5,20,12,3,14.73,8.58,18.45,2023-05-20
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,hiver,1,1,10,1,11.39,7.11,4.28,2023-01-01
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone montagne,hiver,12,7,20,4,11.73,6.57,20.64,2023-12-07
EPICERIE,EPICERIE,Biscuits,Prince,Zone touristique bord de mer,hiver,2,15,14,2,20.68,11.46,18.44,2023-02-15
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,printemps,5,12,21,3,9.27,3.79,16.44,2023-05-12
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,été,8,29,11,5,2.38,1.66,3.6,2023-08-29
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,printemps,4,6,15,3,11.87,5.27,19.8,2023-04-06
EPICERIE,EPICERIE,Snacks,Curly,Zone résidentielle,automne,10,19,19,3,10.43,5.51,14.76,2023-10-19
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,été,8,27,19,3,1.69,0.92,2.31,2023-08-27
PIZZERIA,PIZZERIA,Pizza,Poulet BBQ,Zone résidentielle,été,8,25,14,4,17.35,9.9,29.8,2023-08-25
PIZZERIA,PIZZERIA,Pizza,Saumon,Zone montagne,printemps,5,29,22,6,13.83,10.23,21.6,2023-05-29
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone touristique bord de mer,printemps,5,25,14,5,16.95,8.46,42.45,2023-05-25
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone résidentielle,été,6,7,19,1,7.55,3.24,4.31,2023-06-07
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,automne,10,19,22,4,15.68,7.81,31.48,2023-10-19
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone touristique bord de mer,printemps,5,22,17,1,12.1,5.94,6.16,2023-05-22
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,automne,9,27,20,3,17.39,11.53,17.58,2023-09-27
EPICERIE,EPICERIE,Chocolat,Kinder,Zone résidentielle,hiver,1,25,17,4,9.21,5.23,15.92,2023-01-25
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,hiver,12,9,21,4,14.03,9.94,16.36,2023-12-09
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,printemps,5,8,10,5,3.93,1.58,11.75,2023-05-08
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,hiver,12,20,10,3,4.21,2.49,5.16,2023-12-20
PIZZERIA,PIZZERIA,Boissons,Eau,Zone touristique bord de mer,automne,9,23,13,1,6.03,3.93,2.1,2023-09-23
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone rurale,automne,10,27,10,1,21.69,9.77,11.92,2023-10-27
PIZZERIA,PIZZERIA,Pizza,Margherita,Zone touristique bord de mer,printemps,5,23,17,4,11.67,6.09,22.32,2023-05-23
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone résidentielle,automne,10,18,8,5,20.84,9.52,56.6,2023-10-18
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,hiver,2,28,11,2,18.75,10.96,15.58,2023-02-28
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone montagne,été,7,20,11,4,9.27,4.96,17.24,2023-07-20
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,été,8,9,20,6,3.35,2.11,7.44,2023-08-09
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone touristique bord de mer,automne,10,10,12,3,5.95,4.04,5.73,2023-10-10
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,hiver,2,7,11,3,23.46,14.55,26.73,2023-02-07
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone résidentielle,printemps,4,8,21,3,11.07,8.56,7.53,2023-04-08
EPICERIE,EPICERIE,Chocolat,Kinder,Zone résidentielle,printemps,4,10,12,2,12.25,5.8,12.9,2023-04-10
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone urbaine,été,6,4,11,4,17.09,11.72,21.48,2023-06-04
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,hiver,1,15,8,2,14.48,11.01,6.94,2023-01-15
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,printemps,5,24,14,1,19.2,15.05,4.15,2023-05-24
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone rurale,été,8,13,22,2,8.22,4.82,6.8,2023-08-13
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone résidentielle,été,6,13,8,2,5.15,3.17,3.96,2023-06-13
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone résidentielle,automne,10,14,17,4,23.69,13.48,40.84,2023-10-14
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone touristique bord de mer,printemps,3,23,11,4,6.22,3.78,9.76,2023-03-23
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone urbaine,printemps,3,11,8,3,4.66,2.61,6.15,2023-03-11
PIZZERIA,PIZZERIA,Pizza,Raclette,Zone urbaine,printemps,4,28,8,4,6.66,3.34,13.28,2023-04-28
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone urbaine,hiver,12,10,22,4,11.55,6.73,19.28,2023-12-10
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,automne,9,2,17,1,15.83,11.09,4.74,2023-09-02
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,printemps,5,23,18,5,10.2,4.31,29.45,2023-05-23
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone montagne,printemps,5,13,21,4,12.96,6.4,26.24,2023-05-13
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone résidentielle,hiver,1,24,10,1,14.19,8.28,5.91,2023-01-24
EPICERIE,EPICERIE,Boissons,Orangina,Zone rurale,printemps,3,25,10,5,17.06,7.73,46.65,2023-03-25
PIZZERIA,PIZZERIA,Boissons,Coca,Zone rurale,été,7,31,22,4,21.04,13.98,28.24,2023-07-31
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,automne,11,25,18,1,17.74,9.37,8.37,2023-11-25
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone montagne,automne,11,4,22,2,21.76,16.76,10.0,2023-11-04
PIZZERIA,PIZZERIA,Boissons,Eau,Zone montagne,printemps,4,27,16,4,22.0,12.68,37.28,2023-04-27
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone touristique bord de mer,automne,9,16,21,2,23.38,11.03,24.7,2023-09-16
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone montagne,hiver,12,19,13,6,10.55,7.42,18.78,2023-12-19
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,printemps,3,17,11,4,12.91,8.4,18.04,2023-03-17
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,hiver,2,21,10,6,3.49,2.76,4.38,2023-02-21
PIZZERIA,PIZZERIA,Desserts,Glace,Zone montagne,hiver,1,22,11,4,17.88,14.18,14.8,2023-01-22
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone urbaine,été,8,21,21,4,2.66,1.94,2.88,2023-08-21
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,automne,11,3,10,2,9.78,6.21,7.14,2023-11-03
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,printemps,4,2,17,1,8.98,6.77,2.21,2023-04-02
PIZZERIA,PIZZERIA,Boissons,Coca,Zone résidentielle,printemps,3,31,10,3,22.77,17.72,15.15,2023-03-31
EPICERIE,EPICERIE,Bonbons,Haribo,Zone résidentielle,automne,10,13,15,2,5.77,2.36,6.82,2023-10-13
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone urbaine,été,7,12,10,4,10.36,5.47,19.56,2023-07-12
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,printemps,4,10,19,5,18.79,12.72,30.35,2023-04-10
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone touristique bord de mer,été,6,4,15,2,22.11,16.22,11.78,2023-06-04
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,automne,11,3,17,5,23.18,9.38,69.0,2023-11-03
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone urbaine,été,7,11,17,3,17.55,12.4,15.45,2023-07-11
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,été,6,10,11,3,20.02,11.6,25.26,2023-06-10
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,été,8,7,18,8,16.96,7.87,72.72,2023-08-07
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,printemps,5,18,10,0,12.13,7.27,0.0,2023-05-18
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone touristique bord de mer,automne,10,18,10,3,1.91,0.83,3.24,2023-10-18
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone urbaine,printemps,3,14,20,1,15.71,6.46,9.25,2023-03-14
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,automne,10,31,12,2,4.25,2.25,4.0,2023-10-31
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone résidentielle,automne,10,30,13,3,8.92,5.94,8.94,2023-10-30
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,printemps,5,6,15,1,17.21,12.48,4.73,2023-05-06
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,été,6,1,18,1,19.45,9.18,10.27,2023-06-01
BOUCHERIE,BOUCHERIE,Volaille,Blanc de poulet,Zone touristique bord de mer,hiver,12,6,12,4,16.15,6.63,38.08,2023-12-06
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,printemps,4,10,11,5,18.51,9.06,47.25,2023-04-10
EPICERIE,EPICERIE,Boissons,Orangina,Zone touristique bord de mer,automne,10,21,16,5,21.51,10.54,54.85,2023-10-21
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,printemps,3,19,9,2,23.82,11.18,25.28,2023-03-19
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,automne,9,19,18,2,22.92,10.2,25.44,2023-09-19
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,automne,10,6,14,3,14.09,11.22,8.61,2023-10-06
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone montagne,hiver,2,26,16,5,9.18,5.71,17.35,2023-02-26
PIZZERIA,PIZZERIA,Boissons,Eau,Zone touristique bord de mer,printemps,3,10,21,6,21.17,8.48,76.14,2023-03-10
BOUCHERIE,BOUCHERIE,Viande rouge,Rôti de veau,Zone montagne,automne,9,12,15,3,16.5,9.77,20.19,2023-09-12
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,automne,11,23,14,1,8.12,6.07,2.05,2023-11-23
EPICERIE,EPICERIE,Bonbons,Haribo,Zone montagne,été,8,11,19,2,4.54,2.35,4.38,2023-08-11
PIZZERIA,PIZZERIA,Pizza,Calzone,Zone résidentielle,été,8,12,20,2,4.9,2.11,5.58,2023-08-12
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone urbaine,hiver,1,24,12,2,5.33,2.67,5.32,2023-01-24
PIZZERIA,PIZZERIA,Pizza,Kebab,Zone rurale,automne,9,19,22,2,22.18,15.73,12.9,2023-09-19
EPICERIE,EPICERIE,Boissons,Orangina,Zone rurale,automne,11,11,15,2,5.11,3.6,3.02,2023-11-11
EPICERIE,EPICERIE,Snacks,Curly,Zone montagne,hiver,12,20,16,3,3.77,1.75,6.06,2023-12-20
EPICERIE,EPICERIE,Chocolat,Kinder,Zone montagne,hiver,1,11,8,4,6.65,3.81,11.36,2023-01-11
BOUCHERIE,BOUCHERIE,Viande rouge,Filet mignon,Zone urbaine,hiver,2,1,8,3,9.67,4.63,15.12,2023-02-01
PIZZERIA,PIZZERIA,Desserts,Glace,Zone résidentielle,automne,10,6,14,2,5.93,2.6,6.66,2023-10-06
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone touristique bord de mer,printemps,4,2,12,2,7.24,4.43,5.62,2023-04-02
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone urbaine,été,7,1,16,5,17.69,13.62,20.35,2023-07-01
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone montagne,automne,11,10,8,3,2.9,1.62,3.84,2023-11-10
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,été,8,12,22,2,7.24,3.55,7.38,2023-08-12
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone montagne,été,7,17,18,1,20.06,15.72,4.34,2023-07-17
PIZZERIA,PIZZERIA,Boissons,Eau,Zone urbaine,automne,9,16,13,5,16.42,12.37,20.25,2023-09-16
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone rurale,été,8,21,9,2,7.32,4.54,5.56,2023-08-21
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,printemps,3,21,18,2,13.39,6.2,14.38,2023-03-21
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone résidentielle,hiver,2,20,18,5,14.2,8.57,28.15,2023-02-20
PIZZERIA,PIZZERIA,Boissons,Coca,Zone rurale,automne,11,4,19,2,21.62,13.22,16.8,2023-11-04
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone rurale,automne,9,4,15,3,10.56,6.97,10.77,2023-09-04
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone montagne,printemps,3,27,8,0,16.42,12.7,0.0,2023-03-27
EPICERIE,EPICERIE,Boissons,Perrier,Zone touristique bord de mer,printemps,5,7,20,0,3.26,1.47,0.0,2023-05-07
EPICERIE,EPICERIE,Biscuits,Prince,Zone urbaine,été,8,24,22,1,13.32,5.92,7.4,2023-08-24
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,hiver,12,21,12,4,9.72,5.82,15.6,2023-12-21
EPICERIE,EPICERIE,Boissons,Perrier,Zone résidentielle,hiver,12,26,14,6,10.36,7.03,19.98,2023-12-26
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,automne,11,10,21,3,9.82,7.19,7.89,2023-11-10
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,été,6,7,17,1,13.42,8.4,5.02,2023-06-07
PIZZERIA,PIZZERIA,Boissons,Eau,Zone résidentielle,automne,11,5,12,0,17.27,11.25,0.0,2023-11-05
PIZZERIA,PIZZERIA,Boissons,Ice Tea,Zone touristique bord de mer,printemps,3,11,17,0,21.75,8.9,0.0,2023-03-11
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone résidentielle,automne,11,13,14,0,11.44,9.1,0.0,2023-11-13
BOUCHERIE,BOUCHERIE,Viande rouge,Saucisses,Zone montagne,automne,11,13,14,1,12.88,8.05,4.83,2023-11-13
EPICERIE,EPICERIE,Snacks,Curly,Zone touristique bord de mer,hiver,12,18,18,3,13.2,8.23,14.91,2023-12-18
EPICERIE,EPICERIE,Snacks,Curly,Zone rurale,printemps,5,22,9,5,23.91,11.42,62.45,2023-05-22
EPICERIE,EPICERIE,Snacks,Curly,Zone urbaine,été,7,30,15,7,7.2,5.3,13.3,2023-07-30
EPICERIE,EPICERIE,Bonbons,Haribo,Zone rurale,automne,10,25,16,0,20.5,9.08,0.0,2023-10-25
BOUCHERIE,BOUCHERIE,Volaille,Nuggets maison,Zone montagne,hiver,1,15,12,4,8.32,3.36,19.84,2023-01-15
EPICERIE,EPICERIE,Chocolat,M&M’s,Zone montagne,été,7,21,22,2,1.73,1.36,0.74,2023-07-21
PIZZERIA,PIZZERIA,Pizza,4 fromages,Zone rurale,printemps,3,13,15,2,2.42,1.36,2.12,2023-03-13
EPICERIE,EPICERIE,Snacks,Chips,Zone urbaine,automne,10,6,10,4,7.86,5.76,8.4,2023-10-06
BOUCHERIE,BOUCHERIE,Préparés,Merguez,Zone résidentielle,hiver,1,1,16,0,22.12,13.92,0.0,2023-01-01
PIZZERIA,PIZZERIA,Desserts,Tiramisu,Zone touristique bord de mer,automne,9,5,12,3,17.17,10.58,19.77,2023-09-05
PIZZERIA,PIZZERIA,Desserts,Moelleux choco,Zone rurale,printemps,5,15,21,1,21.58,17.22,4.36,2023-05-15
EPICERIE,EPICERIE,Bonbons,Têtes Brûlées,Zone résidentielle,hiver,1,8,10,3,23.25,13.46,29.37,2023-01-08
BOUCHERIE,BOUCHERIE,Viande rouge,Côte de bœuf,Zone urbaine,printemps,4,19,8,6,17.47,12.02,32.7,2023-04-19
EPICERIE,EPICERIE,Biscuits,Petit Beurre,Zone montagne,automne,11,2,13,3,16.66,6.78,29.64,2023-11-02
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone urbaine,automne,10,13,12,5,19.53,9.31,51.1,2023-10-13
BOUCHERIE,BOUCHERIE,Préparés,Brochettes,Zone rurale,été,8,18,17,2,2.72,1.92,1.6,2023-08-18
EPICERIE,EPICERIE,Boissons,Perrier,Zone urbaine,automne,9,29,15,1,5.31,3.99,1.32,2023-09-29
PIZZERIA,PIZZERIA,Pizza,Reine,Zone résidentielle,été,8,7,13,4,22.38,10.05,49.32,2023-08-07
PIZZERIA,PIZZERIA,Boissons,Eau,Zone touristique bord de mer,printemps,5,10,10,7,15.63,12.12,24.57,2023-05-10
BOUCHERIE,BOUCHERIE,Volaille,Cuisses de canard,Zone touristique bord de mer,été,8,5,16,4,22.71,12.73,39.92,2023-08-05
